#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
NODE_0001484	2018-12-15	2018.954238	2018.306571	2019.453425
NODE_0001485	2019-06-15	2019.453425	2018.941155	2019.453425
Singapore|NA|MW510337|SG_EHI_D2/05337Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
Singapore|NA|MW510331|SG_EHI_D2/03890Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
NODE_0001486	2019-06-15	2019.453425	2018.941155	2019.453425
Singapore|NA|MW510319|SG_EHI_D2/02783Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
Singapore|NA|MW510332|SG_EHI_D2/04846Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
NODE_0001487	2018-12-15	2018.954238	2018.306571	2019.453425
NODE_0001488	2019-06-15	2019.453425	2018.941155	2019.453425
Singapore|NA|MW510327|SG_EHI_D2/03534Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
Singapore|NA|MW510325|SG_EHI_D2/03452Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
NODE_0001489	2019-06-15	2019.453425	2018.941155	2019.453425
Singapore|NA|MW510324|SG_EHI_D2/03190Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
Singapore|NA|MW510313|SG_EHI_D2/02760Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
NODE_0001490	2018-08-17	2018.626561	2017.732667	2019.453425
NODE_0001491	2018-12-15	2018.954238	2018.306571	2019.453425
NODE_0001492	2019-06-15	2019.453425	2018.941155	2019.453425
Singapore|NA|MW510338|SG_EHI_D2/05339Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
Singapore|NA|MW510330|SG_EHI_D2/03758Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
NODE_0001493	2019-06-15	2019.453425	2018.941155	2019.453425
Singapore|NA|MW510342|SG_EHI_D2/07508Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
Singapore|NA|MW510329|SG_EHI_D2/03739Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
NODE_0001494	2018-12-15	2018.954238	2018.306571	2019.453425
NODE_0001495	2019-06-15	2019.453425	2018.941155	2019.453425
Singapore|NA|MW510334|SG_EHI_D2/04309Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
Singapore|NA|MW510339|SG_EHI_D2/05470Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
NODE_0001496	2019-06-15	2019.453425	2018.941155	2019.453425
Singapore|NA|MW510306|SG_EHI_D2/01643Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
Singapore|NA|MW510335|SG_EHI_D2/05128Y19|Dengue_2|E|External|2019-06-15|2019.45205479452	2019-06-15	2019.453425	2019.453425	2019.453425
NODE_0000489	2014-03-17	2014.205944	2013.153425	2015.417999
NODE_0000499	2014-07-03	2014.502804	2013.573144	2015.616758
NODE_0000500	2017-06-15	2017.453425	2017.135298	2017.453425
China|Guangdong_Province|MN018359|D17038|Dengue_2|WG|External|2017-07-02|2017.49863013699	--	--	--	--
China|NA|MH827553|D2/China/GDzh/GD17038/2017|Dengue_2|WG|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0001500	2017-06-15	2017.453425	2015.812908	2017.453425
China|NA|MH827554|D2/China/GDzh/GD17040/2017|Dengue_2|WG|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
China|Guangdong_Province|MN018360|D17040|Dengue_2|WG|External|2017-07-02|2017.49863013699	2017-07-02	2017.500000	2017.500000	2017.500000
NODE_0002272	2014-12-09	2014.937874	2013.132561	2016.858453
China|Henan|MW365263|HN2017/16|Dengue_2|E|External|2017-05-12|2017.35890410959	2017-05-12	2017.360274	2017.360274	2017.360274
NODE_0002368	2015-07-29	2015.573320	2014.192009	2016.925759
NODE_0001501	2016-04-09	2016.272869	2014.871500	2017.382192
China|NA|MK783189|GZ8H/29|Dengue_2|WG|External|2017-05-20|2017.38082191781	2017-05-20	2017.382192	2017.382192	2017.382192
NODE_0001502	2016-09-06	2016.681970	2015.641055	2017.453425
China|NA|MG677988|2017-GZ21274|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0001503	2016-12-12	2016.946225	2016.167895	2017.453425
NODE_0001504	2017-06-15	2017.453425	2016.872856	2017.453425
China|NA|MG840619|D2/China/GDzh/D17040/2017_Malaysia_|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
China|Henan|MW581889|HN2017/31|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0001505	2017-03-14	2017.197683	2016.664274	2017.453425
China|NA|MG840618|D2/China/GDzh/D17038/2017_Malaysia_|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0001506	2017-05-27	2017.400798	2016.965301	2017.568493
China|NA|MN923125|2017XN21274|Dengue_2|E|External|2017-07-27|2017.56712328767	2017-07-27	2017.568493	2017.568493	2017.568493
NODE_0001507	2017-07-27	2017.568493	2017.256929	2017.568493
China|NA|MW721470|GZ8H/2019098/2017/II|Dengue_2|WG|External|2017-10-15|2017.78630136986	2017-10-15	2017.787671	2017.787671	2017.787671
China|Guangzhou|MK564481|GZ17XN21274|Dengue_2|WG|External|2017-07-27|2017.56712328767	2017-07-27	2017.568493	2017.568493	2017.568493
NODE_0000502	2016-06-26	2016.484693	2015.249827	2017.453425
Singapore|NA|MW510720|SG_EHI_D2/51267Y17|Dengue_2|E|External|2017-06-15|2017.45205479452	2017-06-15	2017.453425	2017.453425	2017.453425
NODE_0001509	2016-10-05	2016.761300	2015.819789	2017.560233
NODE_0001510	2017-08-31	2017.665332	2016.789623	2018.310405
Singapore|NA|MW512484|SG_EHI_D2/6133Y18|Dengue_2|WG|External|2018-06-15|2018.45205479452	2018-06-15	2018.453425	2018.453425	2018.453425
Singapore|NA|MW510282|SG_EHI_D2/03037Y18|Dengue_2|E|External|2018-06-15|2018.45205479452	2018-06-15	2018.453425	2018.453425	2018.453425
NODE_0000505	2017-02-13	2017.119563	2016.423521	2017.886238
China|Qiyang_county__Hunan|MK949437|HNQY2018197|Dengue_2|E|External|2018-09-29|2018.74246575342	2018-09-29	2018.743836	2018.743836	2018.743836
China|NA|MK543467|HNQY2018035|Dengue_2|E|External|2018-09-22|2018.72328767123	2018-09-22	2018.724658	2018.724658	2018.724658
China|NA|MK543476|HNQY2018055|Dengue_2|E|External|2018-09-25|2018.73150684932	2018-09-25	2018.732877	2018.732877	2018.732877
China|NA|OP684208|DENV-2/CN/HZ19-643/2019|Dengue_2|WG|External|2019-10-06|2019.76164383562	2019-10-06	2019.763014	2019.763014	2019.763014
China|Qiyang_county__Hunan|MK949401|HNQY2018130|Dengue_2|E|External|2018-09-25|2018.73150684932	2018-09-25	2018.732877	2018.732877	2018.732877
China|NA|MK543492|HNQY2018080|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
China|Qiyang_county__Hunan|MK949428|HNQY2018174|Dengue_2|E|External|2018-09-28|2018.7397260274	2018-09-28	2018.741096	2018.741096	2018.741096
China|NA|MK543486|HNQY2018058|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
China|Qiyang_county__Hunan|MK949422|HNQY2018160|Dengue_2|E|External|2018-09-28|2018.7397260274	2018-09-28	2018.741096	2018.741096	2018.741096
China|Qiyang_county__Hunan|MK949416|HNQY2018148|Dengue_2|E|External|2018-09-27|2018.73698630137	2018-09-27	2018.738356	2018.738356	2018.738356
China|Yongzhou|MK931418|D2-E/CN/HuNanQY11/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
China|NA|MK543481|HNQY2018107|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
China|Qiyang_county__Hunan|MK949400|HNQY2018129|Dengue_2|E|External|2018-09-25|2018.73150684932	2018-09-25	2018.732877	2018.732877	2018.732877
China|Qiyang_county__Hunan|MK949443|HNQY2018210|Dengue_2|E|External|2018-09-30|2018.74520547945	2018-09-30	2018.746575	2018.746575	2018.746575
China|NA|MK543463|HNQY2018025|Dengue_2|E|External|2018-09-20|2018.71780821918	2018-09-20	2018.719178	2018.719178	2018.719178
China|Qiyang_county__Hunan|MK949438|HNQY2018199|Dengue_2|E|External|2018-09-29|2018.74246575342	2018-09-29	2018.743836	2018.743836	2018.743836
China|Qiyang_county__Hunan|MK949423|HNQY2018166|Dengue_2|E|External|2018-09-28|2018.7397260274	2018-09-28	2018.741096	2018.741096	2018.741096
China|NA|MK543478|HNQY2018057|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
NODE_0000517	2018-09-20	2018.719178	2017.871395	2018.719178
China|NA|MK543483|HNQY2018095|Dengue_2|E|External|2018-09-20|2018.71780821918	2018-09-20	2018.719178	2018.719178	2018.719178
China|NA|MK543488|HNQY2018061|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
NODE_0000526	2018-09-19	2018.716438	2017.869471	2018.716438
China|NA|MK543473|HNQY2018042|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
China|NA|MK543453|HNQY2018006|Dengue_2|E|External|2018-09-19|2018.71506849315	2018-09-19	2018.716438	2018.716438	2018.716438
NODE_0000527	2018-09-23	2018.727397	2017.876626	2018.727397
China|NA|MK543457|HNQY2018011|Dengue_2|E|External|2018-09-23|2018.72602739726	2018-09-23	2018.727397	2018.727397	2018.727397
China|NA|MK543466|HNQY2018033|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
NODE_0000539	2018-09-21	2018.721918	2017.873025	2018.721918
China|NA|MK543490|HNQY2018069|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
China|NA|MK543472|HNQY2018041|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
NODE_0000546	2018-04-14	2018.283000	2017.545139	2018.681640
China|Qiyang_county__Hunan|MK949417|HNQY2018152|Dengue_2|E|External|2018-09-27|2018.73698630137	2018-09-27	2018.738356	2018.738356	2018.738356
China|Qiyang_county__Hunan|MK949414|HNQY2018146|Dengue_2|E|External|2018-09-27|2018.73698630137	2018-09-27	2018.738356	2018.738356	2018.738356
NODE_0000548	2018-09-21	2018.721918	2018.051448	2018.721918
China|NA|MK543460|HNQY2018021|Dengue_2|E|External|2018-09-22|2018.72328767123	2018-09-22	2018.724658	2018.724658	2018.724658
China|NA|MK543491|HNQY2018077|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
NODE_0000551	2018-04-09	2018.269088	2017.538783	2018.667959
China|Qiyang_county__Hunan|MK949426|HNQY2018172|Dengue_2|E|External|2018-09-28|2018.7397260274	2018-09-28	2018.741096	2018.741096	2018.741096
China|NA|MK543458|HNQY2018018|Dengue_2|E|External|2018-09-22|2018.72328767123	2018-09-22	2018.724658	2018.724658	2018.724658
NODE_0000518	2017-11-26	2017.903091	2017.182929	2018.590402
China|Yongzhou|MK931414|D2-E/CN/HuNanQY07/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
NODE_0001520	2018-05-29	2018.406234	2017.762884	2018.705479
China|Yongzhou|MK931411|D2-E/CN/HuNanQY04/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
NODE_0001521	2018-09-23	2018.727397	2018.253796	2018.727397
China|NA|MK543480|HNQY2018112|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
China|NA|MK543479|HNQY2018004|Dengue_2|WG|External|2018-09-23|2018.72602739726	2018-09-23	2018.727397	2018.727397	2018.727397
NODE_0000533	2018-09-22	2018.724658	2018.237891	2018.724658
China|Qiyang_county__Hunan|MK949431|HNQY2018189|Dengue_2|E|External|2018-09-28|2018.7397260274	2018-09-28	2018.741096	2018.741096	2018.741096
China|NA|MK543455|HNQY2018009|Dengue_2|E|External|2018-09-22|2018.72328767123	2018-09-22	2018.724658	2018.724658	2018.724658
China|Qiyang_county__Hunan|MK949403|HNQY2018132|Dengue_2|E|External|2018-09-26|2018.73424657534	2018-09-26	2018.735616	2018.735616	2018.735616
China|Qiyang_county__Hunan|MK949435|HNQY2018194|Dengue_2|E|External|2018-09-29|2018.74246575342	2018-09-29	2018.743836	2018.743836	2018.743836
NODE_0000552	2018-01-08	2018.021516	2017.382576	2018.550397
China|NA|MK543462|HNQY2018024|Dengue_2|E|External|2018-09-22|2018.72328767123	2018-09-22	2018.724658	2018.724658	2018.724658
China|Qiyang_county__Hunan|MK949444|HNQY2018231|Dengue_2|E|External|2018-09-30|2018.74520547945	2018-09-30	2018.746575	2018.746575	2018.746575
NODE_0001524	2018-09-23	2018.727397	2018.041041	2018.727397
China|NA|MK543464|HNQY2018026|Dengue_2|E|External|2018-09-23|2018.72602739726	2018-09-23	2018.727397	2018.727397	2018.727397
China|Qiyang_county__Hunan|MK949420|HNQY2018157|Dengue_2|E|External|2018-09-27|2018.73698630137	2018-09-27	2018.738356	2018.738356	2018.738356
NODE_0002401	2017-03-12	2017.194285	2015.928565	2018.428767
China|NA|MN923134|2018XN15367|Dengue_2|E|External|2018-06-06|2018.42739726027	2018-06-06	2018.428767	2018.428767	2018.428767
NODE_0002414	2017-04-04	2017.257258	2016.029784	2018.453425
Singapore|NA|MW512485|SG_EHI_D2/42870Y18|Dengue_2|WG|External|2018-06-15|2018.45205479452	2018-06-15	2018.453425	2018.453425	2018.453425
NODE_0001525	2017-04-26	2017.316271	2016.055053	2018.596534
NODE_0000540	2018-12-17	2018.960893	2017.886150	2019.690834
Singapore|NA|OP410990|SG_EHI_D2/41002Y19|Dengue_2|WG|External|2019-10-15|2019.78630136986	2019-10-15	2019.787671	2019.787671	2019.787671
NODE_0001527	2019-10-15	2019.787671	2018.926672	2019.787671
Singapore|NA|MW186240|DENV2NMB|Dengue_2|WG|External|2019-10-15|2019.78630136986	2019-10-15	2019.787671	2019.787671	2019.787671
Singapore|NA|MW186239|DENV2TSM|Dengue_2|WG|External|2019-10-15|2019.78630136986	2019-10-15	2019.787671	2019.787671	2019.787671
NODE_0001528	2017-05-17	2017.374894	2016.149312	2018.615492
NODE_0001529	2017-08-11	2017.610099	2016.488177	2018.705479
NODE_0001530	2018-02-13	2018.120495	2017.356349	2018.705479
NODE_0001531	2018-09-15	2018.705479	2018.115330	2018.705479
China|Yongzhou|MK931410|D2-E/CN/HuNanQY03/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
China|Yongzhou|MK931422|D2-E/CN/HuNanQY15/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
NODE_0001532	2018-09-15	2018.705479	2018.115330	2018.705479
China|Yongzhou|MK931412|D2-E/CN/HuNanQY05/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
China|Yongzhou|MK931420|D2-E/CN/HuNanQY13/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
NODE_0001533	2018-02-13	2018.120495	2017.356349	2018.705479
NODE_0001534	2018-09-15	2018.705479	2018.115330	2018.705479
China|Yongzhou|MK931417|D2-E/CN/HuNanQY10/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
China|Yongzhou|MK931415|D2-E/CN/HuNanQY08/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
NODE_0001535	2018-09-15	2018.705479	2018.115330	2018.705479
China|Yongzhou|MK931408|D2-E/CN/HuNanQY01/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
China|Yongzhou|MK931409|D2-E/CN/HuNanQY02/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
NODE_0001536	2017-06-08	2017.432992	2016.246663	2018.631908
NODE_0001537	2017-11-10	2017.859202	2016.920666	2018.705479
NODE_0001538	2018-09-15	2018.705479	2018.012679	2018.705479
China|Yongzhou|MK931413|D2-E/CN/HuNanQY06/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
China|Yongzhou|MK931419|D2-E/CN/HuNanQY12/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
NODE_0001539	2018-09-15	2018.705479	2018.012679	2018.705479
China|Yongzhou|MK931421|D2-E/CN/HuNanQY14/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
China|Yongzhou|MK931416|D2-E/CN/HuNanQY09/2018|Dengue_2|E|External|2018-09-15|2018.70410958904	2018-09-15	2018.705479	2018.705479	2018.705479
NODE_0001540	2017-06-29	2017.493000	2016.347192	2018.649344
NODE_0001541	2017-08-24	2017.645726	2016.582475	2018.719178
NODE_0001542	2018-09-20	2018.719178	2017.865188	2018.719178
China|NA|MK543477|HNQY2018056|Dengue_2|E|External|2018-09-20|2018.71780821918	2018-09-20	2018.719178	2018.719178	2018.719178
China|NA|MK543459|HNQY2018019|Dengue_2|E|External|2018-09-20|2018.71780821918	2018-09-20	2018.719178	2018.719178	2018.719178
NODE_0001543	2017-10-26	2017.818732	2016.895141	2018.727397
NODE_0001544	2018-02-27	2018.158734	2017.474245	2018.727397
NODE_0001545	2018-09-23	2018.727397	2018.187862	2018.727397
China|NA|MK543471|HNQY2018005|Dengue_2|WG|External|2018-09-23|2018.72602739726	2018-09-23	2018.727397	2018.727397	2018.727397
China|NA|MK543448|HNQY20180008|Dengue_2|WG|External|2018-09-23|2018.72602739726	2018-09-23	2018.727397	2018.727397	2018.727397
NODE_0001546	2018-09-23	2018.727397	2018.187862	2018.727397
China|NA|MK543456|HNQY2018010|Dengue_2|E|External|2018-09-23|2018.72602739726	2018-09-23	2018.727397	2018.727397	2018.727397
China|NA|MK543452|HNQY2018003|Dengue_2|E|External|2018-09-23|2018.72602739726	2018-09-23	2018.727397	2018.727397	2018.727397
NODE_0001547	2018-01-07	2018.019021	2017.251410	2018.730137
NODE_0001548	2018-04-18	2018.293349	2017.725741	2018.730137
NODE_0001549	2018-09-24	2018.730137	2018.273411	2018.730137
China|NA|MK543468|HNQY2018037|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
China|NA|MK543470|HNQY2018040|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
NODE_0001550	2018-09-24	2018.730137	2018.273411	2018.730137
China|Qiyang_county__Hunan|MK949397|HNQY2018124|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
China|Qiyang_county__Hunan|MK949398|HNQY2018125|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
NODE_0001551	2018-04-18	2018.293349	2017.725741	2018.730137
NODE_0001552	2018-09-24	2018.730137	2018.273411	2018.730137
China|NA|MK543482|HNQY2018103|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
China|NA|MK543469|HNQY2018039|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
NODE_0001553	2018-09-24	2018.730137	2018.273411	2018.730137
China|Qiyang_county__Hunan|MK949396|HNQY2018122|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
China|NA|MK543474|HNQY2018045|Dengue_2|E|External|2018-09-24|2018.72876712329	2018-09-24	2018.730137	2018.730137	2018.730137
NODE_0001554	2017-07-25	2017.564107	2016.468644	2018.666995
NODE_0001555	2017-12-03	2017.921236	2017.046466	2018.721918
NODE_0001556	2018-09-21	2018.721918	2018.071021	2018.721918
China|NA|MK543487|HNQY2018059|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
China|NA|MK543484|HNQY2018091|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
NODE_0001557	2018-09-21	2018.721918	2018.071021	2018.721918
China|NA|MK543485|HNQY2018084|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
China|NA|MK543489|HNQY2018068|Dengue_2|E|External|2018-09-21|2018.72054794521	2018-09-21	2018.721918	2018.721918	2018.721918
NODE_0001558	2017-08-21	2017.636536	2016.593669	2018.684180
NODE_0001559	2017-10-02	2017.751786	2016.802973	2018.709214
NODE_0001560	2018-09-23	2018.727397	2017.930746	2018.727397
China|NA|MK543451|HNQY2018002|Dengue_2|E|External|2018-09-23|2018.72602739726	2018-09-23	2018.727397	2018.727397	2018.727397
China|NA|MK543465|HNQY2018027|Dengue_2|E|External|2018-09-23|2018.72602739726	2018-09-23	2018.727397	2018.727397	2018.727397
NODE_0001561	2017-11-16	2017.874044	2017.020943	2018.731683
NODE_0001562	2018-03-01	2018.162332	2017.501156	2018.735616
NODE_0001563	2018-09-26	2018.735616	2018.213291	2018.735616
